id	comment	internal_comment	country_code	longitude	latitude	name_de	name_fr	synonymous
12410				6	44			Provence
12411				8.59881	46.70651			Wassen
12412				8.87354	44.41613			Corneliano-Ligure
12413				15.6132	52.0365			Tschichertzig
12414				7.961	47.49905			Thiersteinberg
12415				5.89929	46.08244			Arcine
12416				6.293889	45.746667			Faverche
12417				-1.89983	52.48142			Birmingham
12418				6.232863	46.163428			Mornex
12419				12.76903	46.8289			Lienz
12420				9.58276	47.15272			Saminatal
12421				39.2875	47.0608			Don
12422				9.54394	47.26593			Bangs
12423				0.08333	48.66667			Orne
12424				9.57862	47.1947			Frastenzersand
12425				28.033611	44.338056			Cernavod_
12426				17.25175	49.59552			Olmütz
12428				4.365556	49.14			Mourmelon Le Grand
12429				9.81678	47.09243			Ziersch
12430				6.41979	45.80261			Mont Charvin
12431				6.38181	46.74285			Ferrière
12432				6.038522	46.109097			L'Éluiset
12433				2.862778	42.464167			Le Perthus
12434				10.07784	50.20228			Kissingen
12435		cf. dodis.ch/G126.		-5.86112	43.36662	Spanien/Asturien	Espagne/Asturies	Sapgna/Asturie, España/Asturias, España/ES-AS, España/Principado de Asturias, Spagna/Principato delle Asturie
12436				7.7121	47.5402			Augst-Wyhlen
12437				20.86667	42.88333			Mitrowitza
12438				11.77	47.64			Bayrische Alpen
12439				5.93652	45.86873			Rumilly
12440				6.51	46.91558			Les Bayards
12441				22.58611	43.15306			Pirot
12442				9.51316	47.02651			Fläsch
12443				16.31229	48.18494			Schönbrunn
12444				50.5	35.5			Kazvin
12445				13.076684	50.820992			Erdmannsdorf
12446				6.45214	46.72611			Combes
12447				24.569891	65.73538			Kemi
12448				6.58615	51.33921			Krefeld
12449				12.69246	41.70113			Genzano
12450				120.5	29.2			Tche Kiang
12451				6.33333	43.5			Var
12452				6.11584	46.48421			Noirmont
12453				4.870833	50.461944			Sambre
12454				10.85	45.4			Custozza
12455				41.491111	38.733333			Mousa
12456				8.97858	45.97707			Géra
12457				121.266667	37.4			Tschi-fu
12458				112.972222	28.196111			Changsa
12459				106.55278	29.56278			Tchoung King
12460				6.28918	46.64112			Lac de Joux
12461				7.32222	47.09966			Busswil
12462				49.515556	37.323056			Guilan
12463				6.736372	45.216117			Fort d'Esseillon
12464				16.033333	47.716667			Ternitz
12465				8.06607	47.43521			Staffelegg
12466				-70.783333	-53.480833			Magellanstrasse
12467				6.916944	47.050278			Val de Ruz
12468				2.56593	36.47688			Ameur-El-Aïn
12469				35.265981	50.770504			Krasnopolje
12470				36.17347	36.58718			Alexandrette
12471				6.51558	51.2592			Willich/Rheinland
12472				11.5475	45.54672			Vicenza
12473				171.266667	7.066667			Marshallinseln
12474				2.75	48			Montargis
12475				140.733333	53.15			Nikolajewsk am Amur
12476				8.49121	47.34966			Üetliberg
12477				0.61466	47.34057			Ballan
12478				9.507422	47.211202			Bendern
12479				6.489444	46.068333			Giffre
12480				26.851667	54.313611			Molodetschno
12481				10.09461	46.70087			Zernez
12482				6.517	45.817			Val d'Arly
12483				4.44448	50.41136			Charleroi
12484				7.00282	47.52213			Cauvette
12485				5.86464	50.48591			Spa
12486				8.80108	46.5611			Lukmanier
12487				7.66903	46.73148			Oberhofen
12488				2.385278	48.873889			Belleville
12489				6.406355	45.739588			Fort Lestal
12490				-76.33333	-12.75			Canete
12491	San Carlos (Santa Fé)			-61.093619	-31.730456			San Carlos
12492				9.48514	47.28362			Hoher Kasten
12493				9.59825	46.59636			Schweiningen
12494				8.67554	50.58727			Giessen
12495				121.26667	38.8			Port Arthur
12496				12.498255	41.910824			Porta Salaria
12497				9.6887	47.49169			Hard
12498				-3.94653	43.28556			La Penilla
12499				5.834722	45.9725			Les Usses
12500				8.96414	46.01158			Sta. di Viganello
12501				6.95416	47.44565			Croix
12502				8.483333	45.933333			Fontotoce
12503				30.288889	59.977778			Petrovskij-Insel
12504				-6.16667	39.16667			Extremadura
12505				-2	55.25			Northumberland
12506				9.536326	46.848349			St. Lutzi
12507				8.97783	46.30235			Lodrino
12508				6.235759	46.070439			La Chapelle
12509				7.63487	46.74897			Scherzlingen
12510				9.633334	47.433333			Au
12511				-96.153333	19.190278			Veracruz
12512				8.94149	45.87676			Arzo
12513				27.41667	66.66667			Kemijärvi
12514				14.88333	44.14139			Soline
12515				8.8875	47.295833			Bachtel
12516				20.449722	44.831667			Save
12517				12.29302	45.20779			Chioggia
12518				8.04409	47.51372			Frickberg
12519				9.0076	45.81124			Paré
12520				30.04578	69.72706			Kirkenes
12521				9.56608	47.31988			Oberriet
12522				45.750247	6.805708			Col de la Seigne
12523				11.666667	44.616667			Molinella
12524				-97.856111	22.216944			Tampico
12525				6.179861	46.159323			Veyrier
12526				34.87167	37.42778			Bozanti
12527				-1.55558	43.48012			Biarritz
12528				8.97781	45.90414			Capolago
12529				9.69594	46.40348			Maloja
12530				8.03971	47.08364			Menznau
12531				122.5	40			Liao-Tong
12532				4.85	46.78333			Châlons-sur-Saône
12533				9	46.75			Oberland
12534				6.782778	50.961194			Brauweiler
12535				5.86362	46.15063			Grand Crêt d'Eau
12536				9.50778	47.39153			Ruppen
12537				27.224722	41.731667			Kirkkilisse
12538				9.15894	46.16665			Jorio-Pass
12539				2.77127	36.68159			Daouada
12540				-58.07556	-32.32139			Paysandu
12541				-60.083333	-31.1			Helvetia (Schweizerkolonie in Argentinien)
12542				25.46816	65.01236			Oulu
12543				-74.187155	40.809128			Bloomfield
12544				113.50087	52.03171			Tschita
12545				-1.85643	38.99424			Albacete
12546				24.046334	47.176631			Szamos-Tal
12547				-0.18333	38.96667			Gandia
12548				6.83643	46.95146			Boudry
12549				2.43482	48.8854			Romainville
12550				9.0259	47.21367			Kaltbrunn
12551				9.15891	46.16666			Jorio-Pass
12552				10.416069	48.423761			Bergau
12553				153.08031	-27.32694			Shorncliffe
12554				6.233889	46.201817			Cornières
12555				8.32628	46.16403			Montecrestese
12556				7.48164	46.95691			Ostermundigen
12557				9.3236	45.35781			Malegnano
12558				10.32783	50.03942			Forst (Bayern)
12559				4.86045	44.98374			Isère
12561				6.241795	46.163491			Viaison
12562				6.85327	46.38459			Le Bouveret
12563				-16.62231	28.28987			Teneriffa
12564				1.5	44.5			Lot
12565				1.85635	50.95194			Calais
12566				10.43612	46.95838			Spiss
12567				7.7497	47.33248			Holderbank
12568				6.869722	47.072778			La Vue-des-Alpes
12569				10.31601	43.54264			Livorno
12570				6.953222	45.219897			Grande Croix
12571				7.21917	47.38484			Rangiers
12572				56.2392	29.7829			Chahi
12573				9.48886	47.2096			Haag
12574				2.5	50.5			Artois
12575				9.62982	47.39696			Widnau SG
12576				7.63069	46.76934			Glockenthal
12577				8.81935	45.99984			Sessa
12578				6.73083	46.488336			Cully
12579				14.60238	40.6349			Amalfi
12580				6.9261	47.22408			Goule
12581				7.25961	46.48956			Saanen
12583				8.49541	46.28934			Campo (Vallemaggia), Campo
12584				7.50729	45.97703			Collon
12585				7.06478	47.08306			Lignières
12586				23.78712	61.49911			Tampere
12587		cf. dodis.ch/G11.		-71.49978	41.75038	Vereinigte Staaten/Rhode Island	États-Unis/Rhode Island	USA/Rhode Island, United States/Rhode Island, Stati Uniti/Rhode Island, USA/RI
12589				8.74801	46.72277			Kreuzlipass
12590				7.515	43.938056			Breil
12591				8.86	46.52			Santa Maria
12592				6.91015	46.44598			Chernex-sur-Montreux
12593				8.59804	49.12426			Bruchsal
12594				-4.5	51.33333			Bristolkanal
12595				9.58882	47.46533			Rheineck
12596				9.58122	47.14746			Saminatal
12597				6.68173	47.70504			Champagny
12598				106.84513	-6.21462			Batavia
12599				8.99154	46.05878			Sonvico
12600				9.87053	47.18981			Tiefensee
12601				9.15917	45.19205			Pavia
12602				10.506111	46.845833			Reschenscheideck
12603				3.66667	50.33333			Département du Nord
12604				7.37723	47.03661			Schüpfen
12605				8.83962	46.44107			Lavordo
12606				37.3321	19.1059			Suakim
12607				8.96446	45.95109			Bissone
12608				21.93333	47.06667			Oradea
12609				5.632778	45.598333			St-Genix
12610				7.86578	47.48724			Farnsberg
12611				120.245556	36.123333			Kiao-Tcheou
12612				9.36984	46.13239			Colico
12613				5.94	46.057778			Mont Vuache
12614				10.06667	45.71667			Lago d'Iseo
12615				106.916667	-6.916667			Soekaboeni
12616				9.494991	47.360929			Stooss
12618				10.362777	46.843058			Manas, Vnà
12619				6.061667	46.485833			Fort des Rousses
12620				9.55878	47.06631			Lawenaalp
12621				9.65851	47.42642			Lustenau
12622				6.27543	46.78557			Ligne ferroviaire Frasne-Vallorbe
12623				8.96685	45.8714			Rancate
12625				8.56306	47.37011			Hottingen
12626				7.97211	47.24365			Reiden
12627				4.63156	51.89034			Leck
12628				29.013889	41.003333			Haïdar Pacha
12629				6.951667	45.861944			Aiguille du Géant
12630				5.43904	45.94426			Vallée de Saint-Rambert
12631				6.141669	46.077707			Grillet
12632				9.01565	47.19007			Benknerbüchel
12633				9.49	51.3			Kurhessen
12634				7.561667	44.149722			Col de Tende
12635				25.55	45.35			Sinaïa
12636				2.966667	42.266667			Figueres
12637				10.62192	47.88238			Kaufbeuren
12638				18.69389	45.55111			Osijek
12639				6.92795	46.41441			Chillon
12640				10.693333	50.610833			Suhl
12641				-1.57566	54.77676			Durham
12642				-121.633333	39.048889			Hockfarm
12643				8.24882	47.48694			Gebenstorferhorn
12644				1.371111	50.060556			Tréport
12645				15.03333	46.58333			Dravograd
12647				9.45254	48.38509			Rauhenalp
12648				10.15198	46.23641			Reffregio
12649				-2.915483	43.259148			Begonia
12650				19.500278	62.155			Bottnischer Meerbusen
12651				2.23443	48.858941			Longchamp
12652				6.11667	46.03333			Cruseille
12653				25.369444	45.516111			Bran
12654				10.14585	46.22832			Piattamala
12655				14.57144	40.74271			Augri
12656				7.72522	50.10777			Oberwesel
12657				9.53814	47.07721			Lavenatobel
12658				-1.09125	50.79899			Portsmouth
12659				1.7	46.81667			Châteauroux
12660				6.67	45.2			La Maurienne
12661				17.06	48.248056			Marianka
12662				6.48501	46.75421			L'Abergement
12663				8.566667	47.416667			Glattal
12664				16.374092	45.487817			Sisak-Caprag
12665				10.05243	46.46161			La Stretta
12666				15.05785	40.61421			Eboli
12667				2.034243	44.778125			Le Midi
12668				13.57818	46.41849			Predilpass
12669				54.44361	36.84165			Gorgan
12670				9.5254	47.23799			Ruggel
12671				26.470477	44.227879			Dâmbovi_a
12672				11.770556	47.689722			Rottach-Egern
12673				7.215556	46.356944			Pillon
12674				8.2718	46.94227			Alpnach
12675				29.08403	40.19266			Brousse
12676				-2.13753	49.2167			Jersey
12677				17.733333	48.283333			Sere_
12678				5.93391	45.8852			Chéran
12679				7.8124	46.78703			Sulg
12680				8.983333	45.866667			Mendrisiotto
12681				1.18333	51.08333			Folkestone
12683				9.0472	46.06043			Passo del Pairolo
12684				-61.0819	-31.4			Humboldt
12685				12.030278	42.537778			Monte Fiassone
12686				2.47124	49.19461			Chantilly
12687				2.38315	48.88001			Les Buttes-Chaumont
12688				10.98333	45.06667			Mincio
12689				-1.15	46.16667			La Rochelle
12690				9.45	42.70278			Bastia
12691				7.77161	49.443			Kaiserslautern
12692				-69.94056	-4.21528			Leticia
12693				5.98211	46.10562			Nant de Valinget
12694				38.891	-6.441			Deutsch-Ostafrika
12695				-104.89569	21.50951			Tepic
12696				0.863056	40.72			Ebro
12697				8.755	50.335278			Friedberg
12698				-0.52563	42.71628			Canfranc
12699				8.41046	46.40967			Frutt-Riale
12700				9.07113	45.94504			Casasco
12701				21.22571	45.75372			Timi_oara
12702				8.48341	47.74976			Schleitheim
12703				9.53312	47.06939			Mittagspitz
12704				15.87889	46.16083			Krapina
12705				29.116667	63.549722			Nurmes
12706				-6.75719	41.80582			Bragance
12707				9.60027	47.14109			Valorschtal
12708				8.670833	47.292222			Pfannenstiel
12709				7.08	47.42			Bistum Basel
12710				6.121944	45.946667			Pringy
12711				7	53.5			Ems
12712				7.783333	43.816667			San Remo
12713				21.60167	57.40611			Windau
12714				8.50495	50.56109			Wetzlar
12715				9.416668	46.599999			Andeer
12716				5.97267	46.11117			Valleiry
12717				19.188	47.402			Pestszentimre
12718				30.48333	19.16667			Dongola
12719				10.48973	46.9361			Schalklhof
12720				6.839167	47.963056			Cornimont
12721				-78.87837	42.88645			Buffalo
12723				12.443271	44.168159			Rubicon
12724				7.35714	47.51601			Werenzhausen
12725				3.285556	49.847778			St-Quentin
12726				9.011389	47.851389			Stockach
12727				10.13098	48.96112			Ellwangen
12728				105.505278	15.316111			Menmioun
12729				5.758889	45.704167			Yenne
12730				-8.68494	41.19205			Leixoes
12731				10.466667	46.65			Taufers
12732				7.6117	47.57821			Otterbach
12733				7.75	46.56667			Kienthal
12734				9.83119	47.0911			Fahren
12735				8.99799	46.92127			Linthal
12736				-0.48149	38.34517			Alicante
12737		cf. dodis.ch/G180.		-39.5	-5	Brasilien/Ceará	Brésil/Ceará	Brasile/Ceará, Brasil/CE
12738				7.62508	46.92629			Biglen
12739				15.80794	40.64175			Potenza
12740				0.50889	42.70083			Portillon
12741				2.288611	48.801111			Châtillon
12742				9.02665	46.06842			Osino
12743				10.580833	46.258056			Passo Tonale
12744				0.23294	49.41985			Honfleur
12745				8.01723	46.95161			Schüpfheim
12746				13.23683	46.06102			Udine
12747				7.4128	43.9425			Moulinet
12748				8.83497	45.98669			Madonna del Piano
12749				10.7906	46.6204			Vinschgau
12750				117.712167	38.974861			Takou
12751				-0.55	47.46667			Angers
12752		cf. dodis.ch/G126.		-1.13004	37.98704	Spanien/Murcia	Espagne/Murcie	Spagna/Murcia, España/Murcia, España/ES-MC
12753				8.137778	46.757778			Brünig
12754				9.44003	47.50266			Steinach
12755				-79.90011	9.35451			Colon
12756				7.46783	47.26203			Gänsbrunnen
12757				20.145	46.255			Szeged
12758				13.44108	43.29816			Macerata
12759				6.31794	46.49262			Essertines
12760				-3.35996	40.48205			Alcala de Henares
12761				9.55306	47.05471			Mazorahöhi
12762				-81.461667	30.669444			Femandina
12763				6.16559	46.2016			Les Vollandes
12764				9.381389	47.9525			Ostrach
12765				4.984722	43.394722			Canal de Caronte
12766				15.61415	48.40921			Krems
12767				-65.2226	-26.82414			Tucuman
12768				5.923611	46.859166			Andelots
12769				9.745	46.924722			Kastels
12770				-1.543889	52.576667			Atherstone
12771				-1.6147	49.6386			Cherbourg
12772				6.79	51.07			Kölner Zone
12773				4.65398	45.91349			Alix
12774				-1.33333	46.66667			Vendée
12775				21.31667	46.18333			Arad
12776				9.5297	47.47761			Wartegg
12777				7.78335	47.49244			Hersberg
12778				9	-0.81667			Ogowé
12779				48.483333	36.666667			Zendjan
12780				-73.675	41.017778			Rye
12781				9.64308	47.27108			Rankweil
12782				117.716667	38.95			Peiho
12783				13.85583	46.61028			Willach
12784				16.62155	47.23088			Szombathely
12785				13.89	53.76			Pommern
12786				5.3441	60.359			Minde
12787				16.265	48.119444			Perchtoldsdorf
12788				5.2258	46.20574			Bourg
12789				4.52541	45.47365			Saint-Chamond
12790				6.39953	46.83455			Les Fourgs
12791				9.21204	44.33456			Santa Margherita
12792				32.266667	48.51			Jelisawetgrad
12793				28.666667	66.833056			Salla
12794				9.44335	47.4109			Speicher AR
12795				-67.456398	6.195168			Meta
12796				6.17	45.633			Massif des Bauges
12797				29.012667	41.052278			Yildiz
12798				14.17083	45.78556			Postumia
12799				10.7225	47.215833			Oberinntal
12800				4.49306	52.15833			Leiden
12801				8.9519	46.17552			Gudo
12802				9.330278	46.505556			Splügen
12803				4.765556	49.079444			Valmy
12804				5.59215	47.44575			Gray
12805				16.095556	48.045556			Mayerling bei Baden
12806				16.700556	48.144167			Orth
12807				6.11039	46.07481			Mont de Sion
12808				6.183333	46.133333			Mont Salève
12809				28.82667	40.96361			San Stefano
12810				26	44.533333			Mogo_oaia
12811				6.977222	45.449722			Val d'Isère
12812				111.217778	-7.677222			Sarangan
12813				12.66393	41.45794			Nettuno
12814				-70.306425	44.205556			Neuengland
12815				57.49889	-20.16194			Port-Louis
12816				119.4221	-5.14			Macassar
12817				7.26107	47.46229			Winkel
12818				9.55994	47.18015			Planken
12819				10.92361	43.92125			Pistoia
12820				7.490556	47.488194			Landskron
12821				6.103658	46.093848			Beaumont
12822				-8.72264	42.23282			Vigo
12823				6.56667	53.21917			Groningen
12824				8.7394	46.10139			Pino
12825				9.084633	45.790442			Camerlata
12826				-0.9535	45.95			Rochefort
12827				8.48533	47.38946			Altstetten
12828				6.20556	46.19244			Moillesulaz
12829				7.18528	48.2468			Sainte-Marie-des-Mines
12830				-5.36837	35.57845			Tetuan
12831				7.80375	50.044097			Lorch
12832				45.4111	7.0636			Ual-Ual
12833				6.16614	46.08931			Le Sappey
12834				7.05676	46.36564			Ormont
12835				126.5825	37.45889			Chemulpo
12836				12.64238	42.03492			Mentana
12837				18.62613	49.74613			Teschen
12838				25.1328	41.4347			Krain
12839				6.128611	46.199167			Aire
12840				8.882222	50.148056			Wilhelmsbach
12841				7.4576	47.48221			Rodersdorf
12842				9.03312	46.00534			Sta. Margherita
12843				7.47812	47.52529			Hagenthal
12844				7.94548	49.03708			Weissenburg, Wissembourg
12845				25.93	48.3			Cemauti
12846				-65.18958	-31.94585			Dolores
12847				23.233333	48.666667			Karpatenukraine
12848				35.0938	31.52935			Hebron
12849				12.992056	47.819333			Klessheim
12850				8.68351	47.14593			Weissenbach
12851				9.90069	46.56283			Oberengadin
12852				22.95	59.83333			Hangö
12853				9.02166	45.97943			Lanzo d'Intelvi
12854				7.64763	47.47778			Gempenstollen
12855				9.62055	47.15165			Gallinakopf
12856				16.081667	47.726944			Neunkirchen
12857				39.6	11.5			Ucciali
12858				10.48681	46.92095			Lahnstrich
12859				31.09094	31.55463			Baltim
12860				7.07711	46.65697			Vuppens
12861				44.758333	41.343889			Bortschalinskij ujesd
12862				13.181667	52.488889			Gatov
12863				-3.94323	51.62079			Swansea
12864				44.130833	41.433889			Karabulach
12865				8.52274	47.0911			Saint-Adrien
12866				10.33971	53.53043			Friedrichsruhe
12867				2.62528	36.4701			El-Affroun
12868				7.16305	46.80611			Bistum Lausanne und Genf
12869				-168.276032	-5.8989			Südsee
12870				14.99466	37.75029			Ätna
